"","Site_ID","FID_1","Datst_1","Mj_ID_1","Site_Nm","EJZ1","EJZ1_2","EJZ2","NINV","EJZ3a","EJZ3","EJZ3b","AKK","EJZ4","EJZ4C","LTM","EBA_FCP","KHA","MBA_LBA","NUZI","LBA","SM","MASS","EIA_FCP","LASS","MIA_FCP","EIA_MIA","IA","IA_FCP","LIA","PASS","POINT_X","POINT_Y","cnfdnc_","EBA1","EBA2","MBA","LBA_brd","IA1","IA2","Tuna_sz","Tn_plyg","Name","POINT_Z","Size","Period","Tuna","number","id"
"82","NJS_94",296,"NJS","NJS_94_0_0","(Tell Samir 5)",0,0,0,2.9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9001,0,0,0,0,0,0,783359.39844,4068802.0565,1,2.9001,0,0,0,0,2.9001,2.281262164e-06,495,"",NA,2.9001,"EBA1,IA2",NA,178914,300
"83","TBS_1",987,"TBS","TBS_1_0_0","Nabada (Tell Beidar)",9.0001,0,9.0001,0,9.0001,0,24.0001,0,9.0001,0,0,0,0,0,0,45.0001,0,0,0,45.0001,0,0,0,0,0,45.0001,641605.308025,4066901.683575,1,9.0001,24.0001,0,45.0001,0,45.0001,2.4633635551e-05,243,"",NA,9.0001,"EBA1,EBA2,LBA,IA2",NA,89213,304
"84","TBS_10",939,"TBS","TBS_10_0_0","",0,0,0,1.7701,0,0,0,0,0,0,0,1.7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646623.0265,4066546.8076,1,1.7701,1.7701,0,0,0,0,4.112567006e-06,425,"",NA,1.7701,"EBA1,EBA2",NA,78802,305
"85","TBS_22",949,"TBS","TBS_22_0_0","(Bergul el-Buz)",0,0,0,0.9901,0,0,0,0,0,0,0.7901,0.7901,0,0,0,2.2181,0,0,0,0,0,2.2181,0,0,0,0,651543.4758,4062195.51755,1,0.9901,0.7901,0,2.2181,2.2181,2.2181,1.4341866595e-05,92,"",NA,0.9901,"EBA1,EBA2,LBA,IA1,IA2",NA,69528,312
"86","TBS_32",940,"TBS","TBS_32_0_0","(Tell Khatun)",0,0,0,1.7701,0,0,0,0,0,0,1.7701,0,0,0,0,0,0,0,0,0,0,3.5401,0,0,0,0,645443.3789,4071816.54553333,1,1.7701,1.7701,0,0,3.5401,3.5401,2.804518521e-06,904,"",NA,1.7701,"EBA1,EBA2,IA1,IA2",NA,182872,321
"87","TBS_35",957,"TBS","TBS_35_0_0","",0,0,0,1.5701,0,0,0,0,0,0,1.5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646870.389,4073962.4469,1,1.5701,1.5701,0,0,0,0,8.86564286e-07,397,"",NA,1.5701,"EBA1,EBA2",NA,179336,322
"88","TBS_4",975,"TBS","TBS_4_0_0","(Tell Rajab)",0,0,0,0,0,0,0,0,0,0,4.7801,4.0801,0,0,0,0,0,0,0,0,0,1.2001,0,0,0,0,642686.35135,4063957.68025,1,4.0801,4.7801,0,0,1.2001,1.2001,1.6865961852e-05,633,"",NA,4.0801,"EBA1,EBA2,IA1,IA2",NA,91835,325
"89","TBS_43",978,"TBS","TBS_43_0_0","(Tell Hassek)",0,0,0,6e-04,0,0,0,0,0,0,6e-04,0,0,0,0,6e-04,27.792096,0,0,27.792096,0,5e-04,0,0,5e-04,0,639339.020488889,4071052.05813889,1,6e-04,6e-04,27.792096,27.792096,5e-04,27.792096,3.7738523536e-05,244,"",NA,27.792096,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,178729,329
"90","TBS_50",985,"TBS","TBS_50_0_0","(Tell Ghazal Fawqani)",0,0,0,0,0,0,0,0,0,0,0,0.8131,1.0601,0,0,0,0,0,0,0,0,0,0,0,0,0,634444.428533333,4072326.64846667,1,0.8131,0.8131,1.0601,0,0,0,7.995069133e-06,142,"",NA,0.8131,"EBA1,EBA2,MBA",NA,193979,333
"91","TBS_55",986,"TBS","TBS_55_0_0","(Tell Effendi)",0,0,0,1.4001,0,0,0,0,0,0,0.8401,0,0,0,0,0.8401,0,0,0,5e-04,0,1.4001,0,0,1.4001,0,651514.996927273,4071525.60441818,1,1.4001,0.8401,0,0.8401,1.4001,1.4001,2.4703703613e-05,389,"",NA,1.4001,"EBA1,EBA2,LBA,IA1,IA2",NA,98966,337
"92","TBS_59",984,"TBS","TBS_59_0_0","(Tell Jamil)",0,0,0,8.1161,0,0,0,0,0,0,7.8001,0,4.0001,0,0,8.6061,0,7.8001,0,0.4901,0,8.1161,0,0,0.3161,0,643613.97635,4061017.46168333,1,8.1161,7.8001,4.0001,8.6061,8.1161,8.1161,1.5272916576e-05,412,"",NA,8.1161,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,158819,339
"93","TBS_60",967,"TBS","TBS_60_0_0","Tell 'Aloni",0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644406.3571,4058443.9979,1,1.88,1.88,0,0,0,0,6.747677615e-06,894,"",NA,1.88,"EBA1,EBA2",NA,65594,341
"94","THS_1",1079,"THS","THS_1_0_0","(Tell Hamoukar)",0,0,0,101.4001,0,0,0,0,0,0,101.4001,0,0,0,0,0,0,0,0,0,0,0,0,3.1001,0,0,763870.77062,4078236.2007,1,101.4001,101.4001,0,0,0,0,0.000146706743812,208,"",NA,101.4001,"EBA1,EBA2",NA,93310,356
"95","THS_16",1094,"THS","THS_16_0_0","(Tell es-Sara)",0,0,0,2e-04,0,0,0,0,0,0,2e-04,0,2e-04,0,0,1.1001,0,0,0,0,0,0,1.1001,0,0,0,766072.948333333,4078644.0552,1,2e-04,2e-04,2e-04,1.1001,1.1001,1.1001,1.1634153832e-05,430,"",NA,1.1001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,90518,362
"96","THS_41",1114,"THS","THS_41_0_0","(Tell Na'ur)",0,0,0,0.9001,0,0,0,0,0,0,1.6001,0,2.4001,0,0,0.8001,0,0,0,0,0,0,3.2001,0,0,0,760477.694590909,4071303.05560909,1,0.9001,1.6001,2.4001,0.8001,3.2001,3.2001,1.0313979912e-05,129,"",NA,0.9001,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,128101,377
"97","THS_51",1124,"THS","THS_51_0_0","",0,0,0,1e-04,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762503.4873,4078473.126,1,1e-04,1e-04,0,0,0,0,0,NA,"",NA,NA,"EBA1,EBA2",NA,12098,383
"98","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669134.124149,4082752.7446,2,12,0,1e-04,0,0,0,1.8214450855e-05,774,"A?nakkum? (Chagar Bazar)",0,12,"EBA1,MBA",NA,175767,390
"99","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662667.838689,4028462.78402,2,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.659594126e-06,435,"Dur-A??ur-ketti-le?er (Tell Bderi)",0,3.659594126e-06,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,191243,391
"100","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689910.776453,4068020.59125,2,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1.8309632907e-05,372,"Kahat (Tell Barri)",0,1.8309632907e-05,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,103642,393
"101","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683912.955318,4059941.81042,2,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0.00019157346683,738,"Nagar (Tell Brak)",0,0.00019157346683,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,104952,395
"102","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693111.845064,4076651.24076,2,1e-04,1e-04,1e-04,245,1e-04,1e-04,2.3654855947e-05,557,"Taidu? (Tell Hamidiya)",0,2.3654855947e-05,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,190958,400
"103","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677507.638352,4103138.20389,2,135,135,135,135,0,0,0.00014052979385,97,"Urke? (Mozan)",0,135,"EBA1,EBA2,MBA,LBA",NA,196753,401
"104","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793776.519965,4064372.34499,3,1,0,0,0,0,0,0,NA,"(Khanijdal east)",0,1,"EBA1",NA,99489,402
"105","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695605.379377,4091090.54695,3,1e-04,1e-04,0,0,0,0,0,NA,"(Tell Abu Dhuwil)",0,NA,"EBA1,EBA2",NA,189118,405
"106","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648569.846822,4052577.51851,2,3,3,3,3,3,3,5.088876135e-06,839,"(Tell Abu Hafur)",0,3,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,179242,406
"107","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646897.257182,4054729.31702,2,1e-04,1e-04,0,0,0,0,2.078394456e-06,481,"(Tell Abu Hujeira I)",0,2.078394456e-06,"EBA1,EBA2",NA,163722,407
"108","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680203.629802,4082687.87738,2,38,38,38,38,38,38,2.1436780381e-05,636,"(Tell 'Arbid)",0,38,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,183602,408
"109","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618557.447793,4047769.16574,2,22,22,0,0,0,0,5.711419416e-06,111,"(Tell Hamam Gharbi)",0,22,"EBA1,EBA2",NA,188483,410
"110","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621616.342127,4045815.48557,2,15,15,0,0,0,0,1.667090819e-05,450,"(Tell Hamam Sharqi)",0,15,"EBA1,EBA2",NA,189633,411
"111","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650830.956275,4050195.1243,2,1.8,0,0,0,0,0,4.117112847e-06,72,"(Tell Jassas)?",0,1.8,"EBA1",NA,159900,412
"112","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666449.37771,4033472.76558,2,1e-04,1e-04,0,0,0,0,5.07133531e-07,224,"(Tell Judayda)",0,5.07133531e-07,"EBA1,EBA2",NA,162976,413
"113","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646745.911791,4055844.20262,2,1e-04,1e-04,0,0,0,0,4.838712717e-06,54,"(Tell Kashkashok III)",0,4.838712717e-06,"EBA1,EBA2",NA,124787,414
"114","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574713.28901,4067969.9223,2,40,0,0,0,0,0,3.9594582677e-05,375,"(Tell Khanzir)",0,40,"EBA1",NA,188580,415
"115","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669405.923391,4058968.4715,2,3,3,0,0,0,0,4.674650599e-06,837,"(Tell Khazna I)",0,3,"EBA1,EBA2",NA,85060,416
"116","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630410.483646,4041151.56004,2,44,44,0,0,44,44,5.3624696474e-05,545,"(Tell Mabtuh esh-Sharqi)",0,44,"EBA1,EBA2,IA1,IA2",NA,185851,417
"117","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662449.500143,4030423.75103,2,1e-04,1e-04,0,0,0,0,2.767560889e-06,810,"(Tell Melebiya)",0,2.767560889e-06,"EBA1,EBA2",NA,179657,418
"118","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664186.039153,4037399.12,2,1.3,1.3,1.3,1.3,1.3,1.3,1.993243655e-06,204,"(Tell Rad Shaqrah)",0,1.3,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,182701,419
"119","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666015.913576,4034370.90036,2,0.5,0.5,0,0,0,0,3.97694013e-07,187,"(Tell Raqa'i)",0,0.5,"EBA1,EBA2",NA,121474,420
"120","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667282.056048,4032179.15087,3,40,40,40,40,40,40,0,NA,"(Tell Tnenir)",0,40,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,438,421
"121","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656800.566374,4046308.29688,2,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5.610914489e-06,549,"(Tell Zaghan)",0,5.610914489e-06,"EBA1,EBA2,MBA,LBA,IA1,IA2",NA,181973,422
